ln_FDI,ln_TB,ln_EX,ln_IM,ln_RER_pos,ln_RER_neg,IPI_VN,IPI_World_diff,ln_WTI,ln_M2_diff,COVID
0.6318354477368,0.052923519512202546,17.483899176521042,17.43097565700884,0.0,0.0008880905944721462,116.0143203,0.5859969645993335,4.743539855252863,0.0002632055278404266,1
0.5813129779571418,0.061259389137437587,17.435757548850685,17.374498159713248,0.010738665878140097,0.0,114.9809877,-1.355623916509785,4.621240366165586,-0.000352069066063887,1
0.5769380306952804,0.16823817765950141,17.53801026419288,17.369772086533377,0.0014555886006029084,0.0,113.8288978,0.7284419353323246,4.539777967221039,-0.00029555256135749275,1
0.5883626101249343,0.09000599625823368,17.379118469915888,17.289112473657656,0.011533252834485808,0.0,113.6971157,0.02128282032143325,4.433907256550871,0.0003146949107355468,1
0.8401722476872105,0.12128341347512213,17.406322890399693,17.28503947692457,0.025666127431808405,0.0,112.0615115,-0.9594818023522467,4.472210058731861,-7.5903354989304e-05,1
0.8482649640202664,0.04956675579531739,17.34914868354315,17.29958192774783,0.025459962840800543,0.0,109.3471534,0.4724123989770068,4.435211888177536,0.0002782634077354018,1
0.840550720977103,0.06520652595601521,17.353089944558924,17.28788341860291,0.0,0.03947059868937153,106.7341636,-0.4040191428583251,4.336506119372072,0.001505984177214259,1
0.36670141050736477,0.11420701495768275,17.08137023088048,16.9671632159228,0.0,0.01629842559651351,87.72013251,0.8280369333002247,4.358246106008478,0.00047898991868589036,1
0.3548845421255117,0.19248771125630768,17.167779670921004,16.9752919596647,0.006271953365944327,0.0,110.4403708,0.014946221046385766,4.341595188879544,-0.0002856025864201861,1
0.37226468989130945,0.1152851996129699,17.290141934708622,17.174856735095652,0.0,0.007157017240448482,100.1726788,-0.03262060848059356,4.294287720365875,0.0006043109180242645,1
0.6289312740433473,0.1743759563399301,17.238246575527185,17.063870619187256,0.0,0.01393239518794509,98.75597048,-1.2767208297141064,4.375127892982725,0.00023339815962630794,1
0.6447444413317779,0.14813360510337692,17.240262115826045,17.09212851072267,0.0,0.0028428657878230013,97.51118905,1.7265540461324225,4.2708157053378795,0.0001976538719459242,1
0.6517494995306725,0.1822230965264146,17.283312418951976,17.101089322425562,0.001603822671601307,0.0,97.93563462,-0.36811215570298206,4.2520603082138555,0.0009789418091790125,1
0.666948471876024,0.2098602826396532,17.332661124348512,17.12280084170886,0.009031978718121891,0.0,99.63891696,-0.7326784391482266,4.33165396900921,-0.00046701845293251054,1
0.672461193216138,0.18125726876217652,17.38394383340234,17.202686564640167,0.012651199790081336,0.0,101.3992907,0.8909957425312309,4.3992524153389505,0.0006593990326297927,1
0.6793849135009512,0.15613580304921681,17.333305680505827,17.17716987745661,0.02342802306182179,0.0,100.9616252,-0.5638991105380242,4.49345619635809,0.0009128167427800982,1
0.8867972434996136,0.17211702411799765,17.377060803229696,17.2049437791117,0.011672480875461133,0.0,103.7000166,0.11632640593397525,4.450152463721482,0.00019398802408154836,1
0.8903881375510444,0.11939879670251399,17.339024741474557,17.219625944772044,0.0,0.001899563029676088,104.0549549,0.13836414435355326,4.3527265489623295,0.001112302777585672,0
0.8823545589095086,0.14010420275290408,17.35374614701543,17.213641944262523,0.0005813920197077493,0.0,104.7268097,-0.2686766386037709,4.275276264727001,0.0024831630236641367,0
0.43335196326300274,0.1630384793597084,17.53414338276873,17.37110490340902,0.0054877519521738805,0.0,106.6750062,-0.4268529196825632,4.306090068583941,1.269809259518695e-06,0
0.42327228175803017,0.09563534488252934,17.20045219469953,17.104816849817,0.005023798819356884,0.0,106.5539237,0.9294180213650582,4.347046915777855,-0.00032203647253847834,0
0.44509086742430026,0.12058617776035732,17.512421944575447,17.39183576681509,0.0004140739277502803,0.0,107.3171189,-0.9809771866206685,4.397899983830172,0.0003733401690917404,0
0.7117608660507271,0.08316687730864328,17.451029556268153,17.36786267895951,0.014672021031669757,0.0,108.4252099,1.050424789619453,4.4467604492404496,2.4272332865837853e-05,0
0.7308239139281051,0.03727135649086989,17.46179217084182,17.424520814350952,0.009448793347038631,0.0,109.6722117,-0.3911516110750579,4.382276603429089,0.0004150116620347255,0
